botid #,date mmddyy,press dbar,temp ITS-90,csal PSS-78,coxy umol/kg,ph,phos umol/kg,nit umol/kg,doc umol/kg,hbact #*1e5/ml,pbact #*1e5/ml,sbact #*1e5/ml,no2 nmol/kg, 
2200200214,40610,44.1,23.2186,35.2738,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200213,40610,44.1,23.2185,35.2742,-9,-9,-9,-9,-9,4.257,1.703,0.02,-9,
2200200212,40610,44.2,23.2189,35.274,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200211,40610,77.5,23.0043,35.3343,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200210,40610,77.4,23.0043,35.3342,-9,-9,-9,-9,-9,4.437,1.853,0.027,-9,
2200200209,40610,77.3,23.0045,35.3341,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200208,40610,99.1,22.9144,35.339,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200207,40610,98.5,22.9167,35.3388,-9,-9,-9,-9,-9,3.853,1.94,0.027,-9,
2200200206,40610,98.4,22.9161,35.3388,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200205,40610,122.8,22.1306,35.3126,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200204,40610,123.3,22.1173,35.3127,-9,-9,-9,-9,-9,2.486,0.53,0,-9,
2200200203,40610,123.6,22.1099,35.3134,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200202,40610,150,20.695,35.2472,-9,-9,-9,-9,-9,2.279,0.108,0,-9,
2200200201,40610,174.2,20.1643,35.2281,-9,-9,-9,-9,-9,1.954,0.026,0,-9,
2200200324,40610,4.6,23.2024,35.2699,215.8,-9,0.1,0.03,-9,-9,-9,-9,-9,
2200200323,40610,499.8,7.3753,34.0447,118.3,-9,2.07,29.12,-9,-9,-9,-9,-9,
2200200424,40610,9.1,23.3016,35.2711,215.5,-9,0.1,0.05,-9,-9,-9,-9,-9,
2200200423,40610,50.3,23.2125,35.2705,215.7,-9,0.1,0.05,-9,-9,-9,-9,-9,
2200200422,40610,100.8,22.9468,35.3373,215.7,-9,0.07,0.07,-9,-9,-9,-9,-9,
2200200421,40610,120.4,22.7902,35.3353,213.1,-9,0.07,0.05,-9,-9,-9,-9,-9,
2200200420,40610,136,22.4886,35.3292,211,-9,0.09,0.17,-9,-9,-9,-9,-9,
2200200419,40610,199.3,20.116,35.2089,202.7,-9,0.16,1.35,-9,-9,-9,-9,-9,
2200200418,40610,220.8,19.6046,35.1678,202.2,-9,0.18,1.78,-9,-9,-9,-9,-9,
2200200417,40610,239.8,18.9625,35.0636,-9,7.951,0.23,2.49,57.23,-9,-9,-9,-9,
2200200416,40610,280.7,16.1095,34.6103,192.3,-9,0.46,5.79,-9,-9,-9,-9,-9,
2200200415,40610,320.1,12.9729,34.2475,190.8,-9,0.8,10.88,-9,-9,-9,-9,-9,
2200200414,40610,341.3,11.9665,34.1884,191.3,7.78,0.9,12.54,48.84,-9,-9,-9,-9,
2200200413,40610,360.1,11.3636,34.1709,203.5,-9,0.94,13.27,-9,-9,-9,-9,-9,
2200200412,40610,385,10.4636,34.1083,193.7,-9,1.11,15.75,-9,-9,-9,-9,-9,
2200200411,40610,443.7,8.5897,34.0567,156.5,-9,1.64,23.06,-9,-9,-9,-9,-9,
2200200410,40610,497.8,7.1464,34.0424,110.7,7.496,2.16,30.38,45.42,-9,-9,-9,-9,
2200200516,40710,5,23.4346,35.2707,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200515,40710,24.8,23.2351,35.2688,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200514,40710,45.4,23.2254,35.2691,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200513,40710,45.5,23.2261,35.2691,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200512,40710,75.5,23.0409,35.3282,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200511,40710,101.7,22.9352,35.3371,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200510,40710,101.5,22.9351,35.3372,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200509,40710,125.1,22.2767,35.3209,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200508,40710,149.1,20.8831,35.2623,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200507,40710,175.3,20.1266,35.2199,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200506,40710,200.5,19.3422,35.1311,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200505,40710,248.5,16.5819,34.6813,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200504,40710,351.8,11.3813,34.1709,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200503,40710,351.4,11.3977,34.172,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200614,40710,5.6,23.3558,35.2542,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200613,40710,23.8,23.2598,35.2691,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200612,40710,44.3,23.2148,35.2721,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200611,40710,75.6,22.9726,35.3352,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200610,40710,101.6,22.1095,35.3209,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200609,40710,124.8,21.1345,35.2737,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200608,40710,149.4,20.4925,35.2591,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200607,40710,174.3,20.0681,35.2645,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200606,40710,198.9,19.2939,35.127,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200605,40710,251.4,16.2908,34.6305,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200604,40710,351.5,11.5965,34.1657,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200603,40710,351.6,11.5838,34.165,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200723,40710,4.9,23.3639,35.2707,216.2,-9,-9,-9,-9,-9,-9,-9,-9,
2200200722,40710,4.8,23.3643,35.2707,216.2,8.062,0.09,0.03,74.72,-9,-9,-9,-9,
2200200721,40710,15.2,23.3616,35.2706,216.2,-9,0.08,0.02,71.89,-9,-9,-9,-9,
2200200720,40710,25.6,23.2454,35.2689,216.5,-9,-9,-9,-9,-9,-9,-9,-9,
2200200719,40710,25.6,23.2454,35.2688,216.5,8.066,0.09,0,72.95,-9,-9,-9,-9,
2200200718,40710,35.3,23.2405,35.269,216.6,-9,0.08,0.03,73.53,-9,-9,-9,-9,
2200200717,40710,45.4,23.2382,35.2688,216.2,8.056,0.09,0,72.83,-9,-9,-9,-9,
2200200716,40710,59.7,23.2323,35.269,216.3,-9,0.09,0.01,74,-9,-9,-9,-9,
2200200715,40710,76.6,23.1844,35.2838,216.6,8.062,0.08,0.01,75.9,-9,-9,-9,-9,
2200200714,40710,85,22.9847,35.3285,217,-9,-9,-9,-9,-9,-9,-9,-9,
2200200713,40710,90.3,22.9022,35.3185,216.5,-9,-9,-9,-9,-9,-9,-9,-9,
2200200712,40710,99.8,22.7352,35.3267,211.6,8.045,0.09,0.06,70.35,-9,-9,-9,-9,
2200200711,40710,111.1,22.3157,35.3233,209.6,-9,-9,-9,-9,-9,-9,-9,-9,
2200200710,40710,115.8,22.0006,35.3123,206.8,-9,-9,-9,-9,-9,-9,-9,-9,
2200200709,40710,124.6,21.8103,35.3038,206.8,-9,0.1,0.42,65.94,-9,-9,-9,-9,
2200200708,40710,130.2,21.5186,35.294,206.7,-9,-9,-9,-9,-9,-9,-9,-9,
2200200707,40710,151.1,20.6868,35.2638,204,7.984,0.14,0.96,60.72,-9,-9,-9,-9,
2200200706,40710,164.9,20.1996,35.2197,202.8,-9,-9,-9,-9,-9,-9,-9,-9,
2200200705,40710,175.6,19.9367,35.2064,202.5,-9,0.15,1.43,59.69,-9,-9,-9,-9,
2200200704,40710,200.1,19.2702,35.1171,201.5,7.957,0.18,1.95,59.12,-9,-9,-9,-9,
2200200703,40710,474.3,8.0185,34.0503,136.7,-9,-9,-9,-9,-9,-9,-9,-9,
2200200824,40710,5.7,23.3367,35.2671,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200823,40710,24.8,23.3067,35.2697,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200822,40710,44.9,23.2338,35.2692,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200821,40710,74.4,23.2256,35.2694,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200820,40710,100.2,22.8135,35.3293,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200819,40710,126.2,22.1371,35.3124,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200818,40710,148.1,21.2182,35.2672,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200817,40710,174.9,20.5705,35.2591,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200816,40710,498.6,7.0972,34.0454,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200815,40710,499.1,7.0908,34.0449,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200814,40710,499.5,7.0844,34.0447,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200813,40710,499.9,7.0755,34.0445,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200914,40710,4.5,23.3116,35.2671,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200913,40710,4.5,23.3117,35.267,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200912,40710,24.3,23.285,35.2699,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200911,40710,24.4,23.2876,35.2696,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200910,40710,45.4,23.2373,35.2716,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200909,40710,45.6,23.2373,35.2716,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200908,40710,77.6,23.2315,35.2713,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200907,40710,77.2,23.2315,35.2712,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200906,40710,99,23.0139,35.3112,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200905,40710,99.2,23.0133,35.311,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200904,40710,127.9,22.5705,35.3315,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200200903,40710,127.3,22.5971,35.3347,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201018,40710,123.5,22.3445,35.3765,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201017,40710,123.6,22.2859,35.3694,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201016,40710,123.7,22.2311,35.3629,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201015,40710,123.8,22.2238,35.3612,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201014,40710,123.8,22.2296,35.3637,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201013,40710,200.9,19.2976,35.1296,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201012,40710,200.9,19.3067,35.1308,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201011,40710,200.9,19.3169,35.1334,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201010,40710,200.7,19.3212,35.1333,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201009,40710,200.4,19.33,35.1341,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201118,40710,4.1,23.2986,35.2654,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201117,40710,4.2,23.2978,35.2655,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201116,40710,26.3,23.2784,35.2675,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201115,40710,26.2,23.2786,35.2678,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201114,40710,44.3,23.2288,35.2721,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201113,40710,44.3,23.2292,35.2719,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201112,40710,75.3,23.1795,35.2854,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201111,40710,75.3,23.1804,35.2853,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201110,40710,100.7,22.7049,35.3571,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201109,40710,100.7,22.7075,35.3568,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201108,40710,126.6,21.6097,35.3048,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201107,40710,126.3,21.6438,35.3099,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201106,40710,151.9,20.5785,35.256,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201105,40710,151.7,20.5996,35.2555,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201104,40710,174.2,19.9604,35.2434,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201103,40710,174.1,19.973,35.2455,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201224,40710,4.6,23.3663,35.2576,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201223,40710,45,23.2679,35.2655,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201222,40710,59.3,23.2388,35.2717,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201221,40710,84.6,23.1105,35.3003,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201220,40710,99.4,22.8372,35.3429,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201219,40710,125.2,22.2159,35.37,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201218,40710,150.7,21.0291,35.2849,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201217,40710,171.9,20.5191,35.2565,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201216,40710,201.8,20.0351,35.2558,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201215,40710,299.7,15.1745,34.4778,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201214,40710,400.6,9.4784,34.0755,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201324,40810,5.3,23.4856,35.2574,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201323,40810,24.9,23.325,35.256,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201322,40810,44.9,23.2952,35.2574,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201321,40810,75.1,23.246,35.2691,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201320,40810,100.2,22.8559,35.3403,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201319,40810,126.3,22.4662,35.3731,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201318,40810,152.7,21.0649,35.2846,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201317,40810,201.3,20.2096,35.2716,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201316,40810,201.2,20.2057,35.2692,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201315,40810,251,17.841,34.8742,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201314,40810,298.4,14.5027,34.3985,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201313,40810,298.6,14.4903,34.3987,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201312,40810,357,11.4239,34.1564,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201311,40810,402.2,9.6392,34.0796,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201310,40810,499.4,7.0981,34.0454,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201309,40810,499.5,7.0962,34.0457,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201422,40810,3.9,23.4196,35.2595,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201421,40810,4,23.4196,35.2595,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201420,40810,15.3,23.4019,35.2598,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201419,40810,24.6,23.306,35.2598,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201418,40810,24.7,23.3061,35.2597,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201417,40810,35.3,23.2975,35.2593,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201416,40810,35.2,23.2984,35.2592,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201415,40810,44.4,23.2879,35.2596,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201414,40810,44.4,23.2885,35.2596,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201413,40810,61.3,23.2564,35.2637,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201412,40810,75.3,22.9545,35.3239,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201411,40810,75.3,22.9647,35.322,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201410,40810,100.8,22.4893,35.3715,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201409,40810,100.8,22.4904,35.3704,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201408,40810,124.6,21.2117,35.2947,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201407,40810,124.5,21.2141,35.2949,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201406,40810,149.9,21.0337,35.3943,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201405,40810,150.2,21.0343,35.3932,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201404,40810,175.8,20.3404,35.2974,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201403,40810,175.7,20.3622,35.3007,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201402,40810,498.5,7.1395,34.0467,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201522,40810,5.3,23.376,35.2592,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201521,40810,5.4,23.376,35.2592,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201520,40810,24.4,23.3802,35.2592,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201519,40810,24.5,23.3822,35.2592,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201518,40810,45.4,23.2799,35.2601,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201517,40810,45.4,23.2802,35.26,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201516,40810,59.4,23.2363,35.2653,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201515,40810,74.9,22.9882,35.3205,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201514,40810,74.9,23.0044,35.3173,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201513,40810,83.9,22.8181,35.343,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201512,40810,99.2,22.5254,35.3683,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201511,40810,99.1,22.526,35.3682,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201510,40810,115.3,22.2828,35.3749,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201509,40810,126,21.8831,35.3396,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201508,40810,126.1,21.8822,35.3391,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201507,40810,135.1,21.4517,35.3266,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201506,40810,151.2,21.2183,35.4438,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201505,40810,151.2,21.2194,35.4435,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201504,40810,176.8,20.6604,35.3505,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201503,40810,176.5,20.6605,35.3505,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201502,40810,451.4,8.1883,34.0531,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201616,40810,5.5,23.3213,35.261,215.2,-9,-9,-9,-9,-9,-9,-9,-9,
2200201615,40810,25.5,23.3225,35.261,215,-9,-9,-9,-9,-9,-9,-9,-9,
2200201614,40810,77.2,23.2513,35.2717,215.7,-9,-9,-9,-9,-9,-9,-9,-9,
2200201613,40810,140.7,22.2433,35.3852,215.6,-9,-9,-9,-9,-9,-9,-9,-9,
2200201724,40810,5,23.4836,35.2659,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201723,40810,5,23.4834,35.266,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201722,40810,5,23.4697,35.2656,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201721,40810,5,23.4641,35.2657,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201720,40810,5,23.4579,35.2654,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201719,40810,5,23.4578,35.2652,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201718,40810,5,23.4579,35.2653,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201717,40810,4.9,23.4579,35.2654,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201716,40810,5,23.4593,35.2652,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201715,40810,4.9,23.4609,35.2652,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201714,40810,4.9,23.4615,35.2655,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201713,40810,5.1,23.4621,35.2654,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201712,40810,5,23.4678,35.2656,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201711,40810,5,23.4725,35.2656,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201710,40810,5,23.4723,35.2657,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201709,40810,4.9,23.4573,35.2647,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201708,40810,4.9,23.453,35.2648,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201707,40810,5,23.452,35.2647,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201706,40810,5,23.4521,35.2651,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201705,40810,24.8,23.3509,35.2624,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201704,40810,24.6,23.3503,35.2623,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201703,40810,75.1,23.2676,35.2613,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201702,40810,75.3,23.2682,35.261,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2200201701,40810,75.3,23.2681,35.261,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200115,51810,24.5,24.3111,35.2232,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200114,51810,24.5,24.3094,35.223,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200113,51810,24.5,24.3094,35.223,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200112,51810,24.5,24.3096,35.223,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200111,51810,24.5,24.3083,35.2229,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200110,51810,45.2,24.1915,35.2871,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200109,51810,45.2,24.1949,35.2861,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200108,51810,45.1,24.2002,35.2844,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200107,51810,45.1,24.206,35.2828,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200106,51810,45.1,24.2147,35.2788,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200105,51810,75.8,23.1346,35.3298,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200104,51810,75.7,23.135,35.3298,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200103,51810,75.5,23.1363,35.3295,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200102,51810,75.6,23.1367,35.3294,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200101,51810,75.9,23.1367,35.3293,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200222,51810,5,24.2901,35.2258,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200221,51810,5,24.2951,35.2262,-9,-9,-9,-9,-9,4.498,1.526,0.017,-9,
2210200220,51810,5,24.2943,35.2259,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200219,51810,23.1,24.2946,35.2254,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200218,51810,23.1,24.2959,35.2255,-9,-9,-9,-9,-9,4.626,1.538,0.015,-9,
2210200217,51810,23.1,24.2959,35.2257,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200216,51810,44.3,23.6004,35.2495,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200215,51810,44.4,23.6099,35.2474,-9,-9,-9,-9,-9,4.923,1.796,0.024,-9,
2210200214,51810,44.5,23.6154,35.2453,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200213,51810,74.6,23.1054,35.3312,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200212,51810,74.4,23.1022,35.3308,-9,-9,-9,-9,-9,4.473,2.251,0.027,-9,
2210200211,51810,74.5,23.1014,35.3309,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200210,51810,100.4,22.0511,35.3473,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200209,51810,100.4,22.0509,35.3471,-9,-9,-9,-9,-9,3.543,1.385,0.002,-9,
2210200208,51810,100.4,22.0488,35.3468,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200207,51810,125.1,21.4701,35.4338,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200206,51810,125.1,21.4716,35.4394,-9,-9,-9,-9,-9,3.284,0.43,0.003,-9,
2210200205,51810,125.1,21.4726,35.4418,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200204,51810,150.2,20.9149,35.4387,-9,-9,-9,-9,-9,3.007,0.17,0.001,-9,
2210200203,51810,176.4,20.443,35.3654,-9,-9,-9,-9,-9,2.457,0.085,0,-9,
2210200202,51810,476,7.369,34.0543,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200320,51810,10.5,24.2784,35.2285,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200319,51810,10.4,24.2786,35.2285,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200318,51810,10.5,24.2785,35.2285,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200317,51810,10.5,24.2782,35.2285,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200316,51810,10.5,24.2777,35.2285,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200315,51810,10.5,24.2777,35.2284,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200314,51810,10.5,24.278,35.2284,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200313,51810,10.6,24.2779,35.2284,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200312,51810,10.5,24.2779,35.2284,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200311,51810,10.5,24.2781,35.2284,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200310,51810,10.5,24.2779,35.2284,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200309,51810,10.5,24.2775,35.2284,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200308,51810,10.5,24.2785,35.2283,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200307,51810,10.5,24.2788,35.2282,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2210200306,51810,10.4,24.2779,35.2283,-9,-9,-9,-9,-9,-9,-9,-9,-9,
